Tipo,Casa,Preço,Destaque,Link,Área (m²),Quartos,Banheiros,UF
Casa à venda,Vende-se Terreno Com 518 M² E 3 Casas No Cancelli,649000,Não,https://casa.mercadolivre.com.br/MLB-5196300836-vende-se-terreno-com-518-m-e-3-casas-no-cancelli-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,261.0,3,2, Paraná
Casa à venda,Casa Sobrado A Venda ,220000,Não,https://casa.mercadolivre.com.br/MLB-5198698992-casa-sobrado-a-venda-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,50.0,3,3, São Paulo
Casa à venda,Casa De Alvenaria Camping,72000,Não,https://casa.mercadolivre.com.br/MLB-5212978568-casa-de-alvenaria-camping-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,100.0,2,1, São Paulo
Casa à venda,"Vendo, Excelente Casa, Em Lote 300m2! No Bairro União ",540000,Não,https://casa.mercadolivre.com.br/MLB-3925362617-vendo-excelente-casa-em-lote-300m2-no-bairro-unio-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,80.0,2,1, Minas Gerais
Casa à venda,"Casa 2 Quartos , 1 Banheiro Com Piscina",200000,Não,https://casa.mercadolivre.com.br/MLB-3922560407-casa-2-quartos-1-banheiro-com-piscina-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,183.0,2,1, Rio De Janeiro
Casa à venda,Casa Acochegante Para Morar,400000,Não,https://casa.mercadolivre.com.br/MLB-3914039991-casa-acochegante-para-morar-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,108.0,4,3, Bahia
Casa à venda,Terreno Com Casa Antiga De Esquina Junto Ao Metrô E Terminal De Ônibus Vila Sônia,1200000,Não,https://casa.mercadolivre.com.br/MLB-3921741325-terreno-com-casa-antiga-de-esquina-junto-ao-metr-e-terminal-de-nibus-vila-snia-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,102.0,2,1, São Paulo
Casa à venda,Casa 3 Quartos 2 Banheiros ,240000,Não,https://casa.mercadolivre.com.br/MLB-5198483058-casa-3-quartos-2-banheiros-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,84.0,3,2, Paraná
Casa à venda,Vendo Casa Com 2 Quartos Em Itanhandu Sul De  Minas Gerais ,380000,Não,https://casa.mercadolivre.com.br/MLB-5188712454-vendo-casa-com-2-quartos-em-itanhandu-sul-de-minas-gerais-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,70.0,2,1, Minas Gerais
Casa à venda,Vendo Linda Casa Duplex Em Colina De Laranjeiras ,700000,Não,https://casa.mercadolivre.com.br/MLB-3925177867-vendo-linda-casa-duplex-em-colina-de-laranjeiras-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,105.0,3,3, Espírito Santo
Casa à venda,Casa No Centro Do Bonito De Minas Perto  De Tudo,140000,Não,https://casa.mercadolivre.com.br/MLB-3934158371-casa-no-centro-do-bonito-de-minas-perto-de-tudo-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,140.0,2,2, Minas Gerais
Casa à venda,"Casa Em Treze Tílias, Sc, Ou Cidades Vizinhas, Ou Vale Europeu, Permuta Casa Duplex ! ",449900,Não,https://casa.mercadolivre.com.br/MLB-3913644997-casa-em-treze-tilias-sc-ou-cidades-vizinhas-ou-vale-europeu-permuta-casa-duplex--_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,140.0,2,1, Santa Catarina
Casa à venda,Oportunidade Casa Com 3 Quartos E 1 Suíte,785000,Não,https://casa.mercadolivre.com.br/MLB-5213748806-oportunidade-casa-com-3-quartos-e-1-suite-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,162.0,3,3, São Paulo
Casa à venda,"Casa Em Mangabeira L,com 3 Quartos ",250000,Não,https://casa.mercadolivre.com.br/MLB-3929109185-casa-em-mangabeira-lcom-3-quartos-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,17.0,3,2, Paraíba
Casa à venda,Bela Casa Em Jaguariúna,480000,Não,https://casa.mercadolivre.com.br/MLB-5190889320-bela-casa-em-jaguariuna-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,120.0,4,3, São Paulo
Casa à venda,Casa No Condomínio Fenhouse Em São José Do Rio Preto,500000,Não,https://casa.mercadolivre.com.br/MLB-3925151475-casa-no-condominio-fenhouse-em-so-jose-do-rio-preto-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,88.0,3,2, São Paulo
Casa à venda,Vende-se Sobrado Com 3 Casas  Pq Turiguara Cotia S.p ,385000,Não,https://casa.mercadolivre.com.br/MLB-3915641327-vende-se-sobrado-com-3-casas-pq-turiguara-cotia-sp-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,100.0,4,3, São Paulo
Casa à venda,Chácara Com 1150 M2 Em Condomínio ,850000,Não,https://casa.mercadolivre.com.br/MLB-5197389070-chacara-com-1150-m2-em-condominio-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,380.0,4,3, São Paulo
Casa à venda,Casa 3quartos 2b,650000,Não,https://casa.mercadolivre.com.br/MLB-3914149365-casa-3quartos-2b-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,140.0,4,3, Minas Gerais
Casa à venda,"Casa 03 Quartos Sendo Um Suíte, 01 Banheiro Social ",570000,Não,https://casa.mercadolivre.com.br/MLB-5191061138-casa-03-quartos-sendo-um-suite-01-banheiro-social-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,171.0,3,2, Minas Gerais
Casa à venda,Casa Pronta Estrada Do Capuava Cotia,600000,Não,https://casa.mercadolivre.com.br/MLB-3918754373-casa-pronta-estrada-do-capuava-cotia-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,78.0,3,3, São Paulo
Casa à venda,Vende-se Casa No Jd Santa Júlia ,400000,Não,https://casa.mercadolivre.com.br/MLB-3928651329-vende-se-casa-no-jd-santa-julia-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,175.0,2,2, São Paulo
Casa à venda,Casa Colonial Com 3 Quartos,200000,Não,https://casa.mercadolivre.com.br/MLB-3914755969-casa-colonial-com-3-quartos-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,100.0,3,2, Rio De Janeiro
Casa à venda,"Casa Com 03 Dormitórios, Sala, Cozinha, Wc, Lavanderia",275000,Não,https://casa.mercadolivre.com.br/MLB-3929295781-casa-com-03-dormitorios-sala-cozinha-wc-lavanderia-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,100.0,3,1, São Paulo
Casa à venda,Terreno Amplo Com 2 Casas De Alvenaria,200000,Não,https://casa.mercadolivre.com.br/MLB-3915681703-terreno-amplo-com-2-casas-de-alvenaria-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,96.0,2,2, Rio Grande Do Sul
Casa à venda,Vendo O Troco Casa No Interior De Sp,500000,Não,https://casa.mercadolivre.com.br/MLB-3927248645-vendo-o-troco-casa-no-interior-de-sp-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,127.0,3,2, São Paulo
Casa à venda,Sobrado A Venda - Duas Casas - Zona Leste Sp,290000,Não,https://casa.mercadolivre.com.br/MLB-5208867430-sobrado-a-venda-duas-casas-zona-leste-sp-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,100.0,3,3, São Paulo
Casa à venda,Casa Bem Acabada Na Rua Da Consolação,320000,Não,https://casa.mercadolivre.com.br/MLB-5223106868-casa-bem-acabada-na-rua-da-consolaco-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,154.0,3,1, Minas Gerais
Casa à venda,Casa 3 Quartos,155000,Não,https://casa.mercadolivre.com.br/MLB-3934126929-casa-3-quartos-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,90.0,3,1, Minas Gerais
Casa à venda,Casa A Venda Em Boituva! Preço Baixo.,420000,Não,https://casa.mercadolivre.com.br/MLB-5222736242-casa-a-venda-em-boituva-preco-baixo-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=48c9c4f5-bb25-49ed-90c1-befd69564e64,300.0,3,3, São Paulo
Casa à venda,Casa Em Construção.,150000,Não,https://casa.mercadolivre.com.br/MLB-5181887374-casa-em-construco-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,490.0,2,1, São Paulo
Casa à venda,Vendo Excelente Imóvel Em Itaipuaçu ,800000,Não,https://casa.mercadolivre.com.br/MLB-3918897329-vendo-excelente-imovel-em-itaipuacu-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,300.0,3,3, Rio De Janeiro
Casa à venda,"Casa No Coroado 3, Rua Afonso Brás, Manaus",280000,Não,https://casa.mercadolivre.com.br/MLB-3916770085-casa-no-coroado-3-rua-afonso-bras-manaus-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,140.0,2,2, Amazonas
Casa à venda,"Casa A Venda Em Paripueira, Centro.",400000,Não,https://casa.mercadolivre.com.br/MLB-5213681824-casa-a-venda-em-paripueira-centro-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,525.0,2,3, Alagoas
Casa à venda,"Casa Residencial, Jd Eldorado Piraju Sp",265000,Não,https://casa.mercadolivre.com.br/MLB-5189546438-casa-residencial-jd-eldorado-piraju-sp-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,114.0,3,2, São Paulo
Casa à venda,Casa Duplex 3 Suites Itaguai,399000,Não,https://casa.mercadolivre.com.br/MLB-5200123778-casa-duplex-3-suites-itaguai-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,90.0,4,4, Rio De Janeiro
Casa à venda,Casa No Residencial Belvedere Em Entre Rios De Min,450000,Não,https://casa.mercadolivre.com.br/MLB-3929054515-casa-no-residencial-belvedere-em-entre-rios-de-min-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,200.0,3,3, Minas Gerais
Casa à venda,"Vende-se Casa Em Campo Limpo Paulista,  Jardim Europa.",500000,Não,https://casa.mercadolivre.com.br/MLB-3929433941-vende-se-casa-em-campo-limpo-paulista-jardim-europa-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,65.0,2,1, São Paulo
Casa à venda,"Casa Com 3 Dorms, Balneário Itaóca, Mongaguá ",380000,Não,https://casa.mercadolivre.com.br/MLB-5207667468-casa-com-3-dorms-balneario-itaoca-mongagua-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,147.0,3,3, São Paulo
Casa à venda,Linda Casa Com Quintal E Jardim Fundo Para Represa De Jurumi,420000,Não,https://casa.mercadolivre.com.br/MLB-5213087330-linda-casa-com-quintal-e-jardim-fundo-para-represa-de-jurumi-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,600.0,2,3, São Paulo
Casa à venda,Casa Na Serra Da Cantareira - Parque Petrópolis Mairipora,1490000,Não,https://casa.mercadolivre.com.br/MLB-5207944374-casa-na-serra-da-cantareira-parque-petropolis-mairipora-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,658.0,4,7, São Paulo
Casa à venda,Casa Em Americanopolis 2 Quartos,80000,Não,https://casa.mercadolivre.com.br/MLB-3910867579-casa-em-americanopolis-2-quartos-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,70.0,2,1, São Paulo
Casa à venda,Casa Nova Em Peruíbe ,89990,Não,https://casa.mercadolivre.com.br/MLB-3929918755-casa-nova-em-peruibe-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,250.0,2,1, São Paulo
Casa à venda,Oportunidade Muriqui,169900,Não,https://casa.mercadolivre.com.br/MLB-3912948947-oportunidade-muriqui-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,90.0,2,1, Rio De Janeiro
Casa à venda,Casa Em Monte Mor-sp ,380000,Não,https://casa.mercadolivre.com.br/MLB-5191421418-casa-em-monte-mor-sp-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,110.0,2,2, São Paulo
Casa à venda,Casa Com 2quartos,120000,Não,https://casa.mercadolivre.com.br/MLB-3925086045-casa-com-2quartos-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,57.0,2,1, Rio Grande Do Norte
Casa à venda,Sobradinho Mongaguá Bal. Jussara ,155000,Não,https://casa.mercadolivre.com.br/MLB-3934232027-sobradinho-mongagua-bal-jussara-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,90.0,2,2, São Paulo
Casa à venda,"Casa À Venda - Fazenda Grande Do Retiro - Salvador, Ba",120000,Não,https://casa.mercadolivre.com.br/MLB-5223103360-casa-venda-fazenda-grande-do-retiro-salvador-ba-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,77.0,2,1, Bahia
Casa à venda,Casa 4 Quartos 3 Banheiros 2 Salas 2 Cozinhas 1270mts Terren,450000,Não,https://casa.mercadolivre.com.br/MLB-5213699030-casa-4-quartos-3-banheiros-2-salas-2-cozinhas-1270mts-terren-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,270.0,4,3, São Paulo
Casa à venda,"Casa 2 Quartos, 1 Banheiro E Edicula",440000,Não,https://casa.mercadolivre.com.br/MLB-3928314097-casa-2-quartos-1-banheiro-e-edicula-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,109.0,2,1, São Paulo
Casa à venda,2,300000,Não,https://casa.mercadolivre.com.br/MLB-3928954381-2-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,80.0,2,2, São Paulo
Casa à venda,Casa Térrea Na Rua Paschoal Paes De Araujo - Martim De Sá - Caraguatatuba - Sp,660000,Não,https://casa.mercadolivre.com.br/MLB-5190798818-casa-terrea-na-rua-paschoal-paes-de-araujo-martim-de-sa-caraguatatuba-sp-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,129.0,2,2, São Paulo
Casa à venda,Oferta Bcasa De 2 Quartos Cozinha Banheiro Área De Serviços ,225000,Não,https://casa.mercadolivre.com.br/MLB-3913299091-oferta-bcasa-de-2-quartos-cozinha-banheiro-area-de-servicos-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,60.0,2,1, Rio De Janeiro
Casa à venda,Vendo Casa Em Agudos Sp,180000,Não,https://casa.mercadolivre.com.br/MLB-3919704195-vendo-casa-em-agudos-sp-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,140.0,3,1, São Paulo
Casa à venda,"Casa Em Condomínio 147m², 3 Dorms, 1 Suíte, 2 Vagas, Granja Viana, Cotia/sp",1150000,Não,https://casa.mercadolivre.com.br/MLB-5199364162-casa-em-condominio-147m-3-dorms-1-suite-2-vagas-granja-viana-cotiasp-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,147.0,3,3, São Paulo
Casa à venda,"Sobrado Com 3 Dormitórios, Copa, Cozinha Churrasqueira",520000,Não,https://casa.mercadolivre.com.br/MLB-5181663338-sobrado-com-3-dormitorios-copa-cozinha-churrasqueira-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,110.0,3,3, São Paulo
Casa à venda,2 Casas Independentes Vila Formosa ! ,370000,Não,https://casa.mercadolivre.com.br/MLB-5198002248-2-casas-independentes-vila-formosa--_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,85.0,4,3, São Paulo
Casa à venda,Imovel No Centro De Ananindeua Antonio Danubio,235000,Não,https://casa.mercadolivre.com.br/MLB-3910695139-imovel-no-centro-de-ananindeua-antonio-danubio-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,62.0,2,1, Pará
Casa à venda,Sobrado Triplex Bairro Seminário / Campina Do Siqueira.,600000,Não,https://casa.mercadolivre.com.br/MLB-3933682839-sobrado-triplex-bairro-seminario-campina-do-siqueira-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,128.0,3,2, Paraná
Casa à venda,Belo Sobrado No Belenzinho... O Espaço Que Você Procura!,630000,Não,https://casa.mercadolivre.com.br/MLB-5210779182-belo-sobrado-no-belenzinho-o-espaco-que-voc-procura-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,171.0,3,3, São Paulo
Casa à venda,Casa Comercial De Frente Para Um Lindo Lago Com Vista,1500000,Não,https://casa.mercadolivre.com.br/MLB-3918595403-casa-comercial-de-frente-para-um-lindo-lago-com-vista-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,477.0,2,3, Minas Gerais
Casa à venda,Vendo Ou Troco Casa Em Franco Da Rocha Terreno De 440mts ,450000,Não,https://casa.mercadolivre.com.br/MLB-5201213042-vendo-ou-troco-casa-em-franco-da-rocha-terreno-de-440mts-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,150.0,3,2, São Paulo
Casa à venda,Casa Terrea Maravilhosa Com Jardim  Paisagista  ( Corretores Não São Benvindos ),560000,Não,https://casa.mercadolivre.com.br/MLB-5197143756-casa-terrea-maravilhosa-com-jardim-paisagista-corretores-no-so-benvindos--_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,108.0,2,3, São Paulo
Casa à venda,3 Quarto,300000,Não,https://casa.mercadolivre.com.br/MLB-3925691879-3-quarto-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,80.0,3,3, São Paulo
Casa à venda,Casa Térea Com Ótima Localização Perto Do Metro.,730000,Não,https://casa.mercadolivre.com.br/MLB-5194703988-casa-terea-com-otima-localizaco-perto-do-metro-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=c5276b68-84d5-480f-b766-3698d17242de,100.0,2,3, São Paulo
